anime_id,Name,Score,Genres,Type,Episodes,Members
29855,Meiji Tokyo Renka Movie 1: Yumihari no Serenade,6.62,"Fantasy, Romance",Movie,1.0,11961
29856,Tetopettenson,4.84,UNKNOWN,Music,1.0,313
29860,Channel 5.5 Prologue: Shin Bangumi Start!,5.26,Comedy,ONA,1.0,483
29861,Channel 5.5 3rd Season Prologue,5.17,Comedy,ONA,1.0,561
29862,Channel 5.5 4th Season Prologue,5.13,Comedy,ONA,1.0,552
29863,Anata wo Zutto Aishiteru,6.27,"Adventure, Fantasy",Movie,1.0,1447
29865,BAR Kiraware Yasai,4.93,Comedy,TV,13.0,2691
29867,Wasurerareta Ningyou,5.54,UNKNOWN,Movie,1.0,315
29868,Go! Princess Precure Movie: Go! Go!! Gouka 3-bondate!!!,6.71,Fantasy,Movie,1.0,3738
29870,Kagami,5.22,Romance,Movie,1.0,391
29871,Shinsei Kamattechan,4.55,Sci-Fi,Music,1.0,665
29876,Chu Feng: B.E.E,5.85,"Action, Comedy, Fantasy, Romance, Sci-Fi",ONA,6.0,16698
29888,Ooi! Hanimaru,4.78,UNKNOWN,Music,1.0,293
29893,Aria the Avvenire,7.89,"Fantasy, Sci-Fi, Slice of Life",Special,3.0,26599
29895,Muku no Ki no Hanashi,5.25,UNKNOWN,Movie,1.0,563
29897,Beer Mukashi Mukashi,5.29,UNKNOWN,Movie,1.0,433
29898,Plus 50000-nen,5.39,Sci-Fi,Movie,1.0,373
29902,A Play,4.58,Avant Garde,Music,1.0,750
29904,Yellow,4.9,UNKNOWN,Movie,1.0,741
29905,"Yasashii Fue, Tori, Ishi",4.19,Avant Garde,Movie,1.0,704
29906,Kakari,4.28,UNKNOWN,Movie,1.0,596
29907,Fue,4.14,Avant Garde,Movie,1.0,813
29908,Kodomo no Kaitei no Koto,4.03,UNKNOWN,Movie,1.0,690
29910,Qin Shi Mingyue 3D: Dianying Longteng Wanli,6.06,"Action, Fantasy",Movie,1.0,1172
29915,Junai Maniac,6.42,Hentai,OVA,2.0,5416
29916,Kedamono-tachi no Sumu Ie de,6.24,Hentai,OVA,2.0,7202
29917,Uriko-hime to Amanojaku,5.25,UNKNOWN,Movie,1.0,325
29918,Go-hiki no Kozaru-tachi,5.18,UNKNOWN,Movie,1.0,366
29919,Fushigi na Taiko,5.34,UNKNOWN,Movie,1.0,469
29920,Kobutori (1957),5.26,UNKNOWN,Movie,1.0,368
29921,Bunbuku Chagama (1958),5.01,UNKNOWN,Movie,1.0,388
29923,Fukusuke,5.22,UNKNOWN,Movie,1.0,794
29926,Inaka Nezumi to Machi Nezumi,5.06,UNKNOWN,Movie,1.0,415
29927,Kaguya-hime,6.57,UNKNOWN,Movie,1.0,2126
29928,Jataka Monogatari: Kiniro no Shika,4.97,UNKNOWN,Movie,1.0,314
29932,Yume,4.81,Avant Garde,Movie,1.0,799
29933,MTV ID (Shunsuke Saitou),4.89,UNKNOWN,Special,2.0,500
29935,Qin Shi Mingyue: Kong Shan Niao Yu,6.37,"Action, Fantasy",ONA,3.0,907
29936,Qin Shi Ming Yue: Junlin Tianxia,6.7,"Action, Fantasy",ONA,75.0,1126
29937,Qin Shi Mingyue: Luosheng Tangxia,5.88,"Action, Fantasy",ONA,1.0,667
29941,Million Doll,4.77,UNKNOWN,TV,11.0,11360
29943,Crazy for It,5.9,Avant Garde,Movie,1.0,2405
29944,Kuchao,4.77,Avant Garde,Movie,1.0,1110
29946,Orchestra,5.04,UNKNOWN,Music,1.0,621
29952,Kairaku no Sono,4.21,Avant Garde,Movie,1.0,887
29954,Embah,3.9,Avant Garde,ONA,1.0,705
29955,Insomniac,4.92,UNKNOWN,Music,1.0,422
29956,Swimming,5.26,Avant Garde,Movie,1.0,390
29957,Count Down,4.03,Avant Garde,Movie,1.0,951
29961,Feng Ji Yun Nu,4.9,Action,OVA,1.0,465
29963,Marude Sekai,5.05,UNKNOWN,Music,1.0,295
29970,Yell,5.69,UNKNOWN,Music,1.0,309
29971,Landmark,4.13,Avant Garde,ONA,1.0,440
29972,Hakuchuu Meikyuu,4.72,Avant Garde,ONA,1.0,364
29973,Aya Hito Shiki to Iu na no Ishi Hata,4.12,Avant Garde,ONA,1.0,619
29974,"Diabolik Lovers More,Blood",5.53,UNKNOWN,TV,12.0,151043
29975,Gunslinger Stratos,5.96,"Action, Sci-Fi",ONA,1.0,4519
29976,Dance with Devils,6.22,"Fantasy, Romance",TV,12.0,123748
29978,001,3.35,Comedy,ONA,1.0,15916
29979,Petting a Dog,3.76,Slice of Life,ONA,1.0,1912
29980,Adventures in Beauty Wonderland,3.99,"Adventure, Avant Garde",Movie,1.0,2657
29984,Crayon Angel,3.6,Avant Garde,Movie,1.0,1192
29988,Commercial War,4.61,Avant Garde,Movie,1.0,604
29989,Kaze no Kokyuu: Animation ni Yoru Oufuku Shokan,4.29,Avant Garde,Movie,1.0,546
29992,Silent Chaser Kagami,4.58,Hentai,OVA,1.0,610
29994,Misato-chan no Yume Nikki,4.92,Hentai,OVA,1.0,717
29995,The Embryo Develops into a Fetus,3.81,Avant Garde,ONA,1.0,1787
29998,Asobi ni Iku yo!: Asobi ni Oide - Owari,6.26,Comedy,Special,1.0,10978
30010,Frame Arms: A Violent Struggle,4.8,UNKNOWN,OVA,1.0,1423
30012,Tekusuke Monogatari,5.24,UNKNOWN,Movie,1.0,398
30013,Super Short Comics,5.5,Comedy,ONA,8.0,628
30014,Momokuri,7.06,"Comedy, Romance",ONA,26.0,100884
30015,ReLIFE,7.97,"Drama, Romance",TV,13.0,989642
30016,Nanbaka,7.33,"Action, Comedy, Drama",TV,13.0,320309
30018,Norakuro Nitouhei,5.42,UNKNOWN,Movie,1.0,457
30019,Norakuro Ittouhei,5.21,UNKNOWN,Movie,1.0,446
30030,Jewelpet Magical Change,6.93,"Comedy, Fantasy",TV,39.0,2928
30039,Future Card Buddyfight Hundred,6.67,UNKNOWN,TV,50.0,5698
30042,Geori-eui Mubeopja,5.16,Action,Movie,1.0,593
30045,Shin Saru Kani Gassen,4.95,Drama,Movie,1.0,638
30046,Hadashi Neko,5.59,"Adventure, Comedy",Special,1.0,361
30053,Bab Mook Ja,5.61,Slice of Life,Movie,1.0,779
30056,Amagi Brilliant Park: Wakuwaku Mini Theater - Rakugaki Backstage,6.65,Comedy,Special,7.0,41768
30058,Hong Ling Jin Xia,5.84,Action,ONA,1.0,482
30059,Saru Kani Gassen,4.96,Drama,Movie,1.0,468
30065,Osamishi Tani no Wakare Uta,5.0,UNKNOWN,Movie,1.0,360
30066,L/R: Licensed by Royal Special,6.04,"Action, Adventure, Mystery",Special,1.0,640
30071,Frypan Jiisan,5.38,Adventure,Movie,1.0,292
30073,Onaka no Ookina Ouji-sama,5.19,UNKNOWN,Music,1.0,385
30074,Symphonic Variations,4.88,UNKNOWN,Music,1.0,405
30075,Yuki no Hi no Tayori,5.19,UNKNOWN,Music,1.0,486
30076,Roba Chotto Suneta,4.98,UNKNOWN,Music,1.0,381
30077,Koro wa Yane no Ue,5.08,UNKNOWN,Music,1.0,383
30078,Beautiful Name,4.84,UNKNOWN,Movie,1.0,431
30079,Kirin no Otenki Mama-san,4.95,Fantasy,Special,12.0,521
30080,Inishie no Megami to Houseki no Ite,5.57,Action,ONA,2.0,695
30081,Shiawase no Uta,4.94,UNKNOWN,Music,1.0,378
30082,Sonna Boku ga Suki,5.1,UNKNOWN,Music,1.0,271
30083,Warenai Tamago,5.18,Comedy,Music,1.0,286
30085,Watashi no Kamifuusen (1983),5.04,UNKNOWN,Music,1.0,299
30086,Hanasaka Jiisan,4.72,"Comedy, Drama",Movie,1.0,1207
30089,Life of the Dead,5.06,"Comedy, Horror",ONA,4.0,442
30090,Zombie Ehon,4.69,Comedy,ONA,1.0,405
30091,Chaos Dragon: Sekiryuu Seneki,5.62,"Action, Fantasy",TV,12.0,107745
30092,Wakie Wakie,4.38,UNKNOWN,Music,1.0,614
30093,Ball yo Doko e Yuku,4.58,Comedy,ONA,1.0,455
30094,Majin Sentai Death Ranger: Ubawareta Pudding!,4.45,"Action, Comedy",ONA,1.0,401
30095,Qi Cai Lao Fu Zi,5.66,"Action, Comedy",Movie,1.0,505
30096,Lao Fu Zi Shui Hu Chuan,5.95,Comedy,Movie,1.0,436
30097,Shan T Lao Fu Zi,5.78,"Action, Comedy",Movie,1.0,426
30098,Lao Fu Zi Fan Dou Zhen Tan,5.73,Comedy,Movie,1.0,340
30100,Black Bullet: Tenchuu＊Girls,6.08,Fantasy,Special,1.0,19361
30103,Precure All Stars Movie: Haru no Carnival♪ - Ima Koko kara,6.46,Fantasy,Music,1.0,1907
30104,Seichou Rap,4.81,UNKNOWN,Music,1.0,313
30105,Fukashigi no Kazoekata,5.12,UNKNOWN,ONA,1.0,452
30106,Graphillion: Kazoeage Oneesan wo Sukue,5.09,UNKNOWN,ONA,1.0,321
30122,Ultraman M78 Gekijou: Love and Peace,5.79,"Comedy, Sci-Fi",Special,1.0,604
30123,Akagami no Shirayuki-hime,7.76,"Drama, Fantasy, Romance",TV,12.0,644304
30127,Danchigai,6.5,"Comedy, Slice of Life",TV,12.0,114927
30128,Allargando The Animation,6.3,Hentai,OVA,1.0,6609
30132,Etsuraku no Tane The Animation,6.04,Hentai,OVA,1.0,5853
30133,"Ima, Futari no Michi",5.53,Drama,Special,1.0,733
30137,Big Order,5.73,Action,OVA,1.0,39948
30143,Bobobo-bo Bo-bobo Recap,6.17,"Action, Comedy, Sci-Fi",Special,1.0,1903
30145,Harukanaru Toki no Naka de: Hachiyou Shou Recap,5.98,"Fantasy, Supernatural",Special,1.0,934
30152,au x Rope,5.03,"Comedy, Slice of Life",ONA,3.0,392
30155,Hoshi no Kirby: Taose!! Koukaku Majuu Ebizou,5.87,"Action, Adventure, Comedy, Fantasy",ONA,1.0,1928
30156,Ba La La Xiao Mo Xian Zhi: Meng Huan Xuan Lu,6.05,Comedy,TV,52.0,1523
30157,Joki Joki Tailor,4.96,UNKNOWN,Music,1.0,333
30160,Oppai ga Ippai,4.76,UNKNOWN,Music,1.0,434
30162,Hone Hone Rock,5.04,UNKNOWN,Music,1.0,358
30163,Fuki to Hiyoko,5.48,UNKNOWN,Music,1.0,296
30164,Chiisana Kinomi (1995),5.19,UNKNOWN,Music,1.0,313
30165,Yamaguchi Sanchi no Tsutomu-kun,4.84,Romance,Music,1.0,437
30166,Wangpai Yushi Di 0 Ji,5.95,"Comedy, Fantasy, Supernatural",ONA,1.0,1190
30167,Kanashiki Mongoose,5.07,UNKNOWN,Music,1.0,361
30169,Yubikiri,5.16,UNKNOWN,Music,1.0,339
30173,Fruity Samurai,5.44,"Action, Comedy",TV,13.0,810
30177,Ninja Hattori-kun (2012) Special,6.2,Comedy,Special,1.0,616
30178,Tiger & Bunny Recaps,6.04,"Action, Comedy, Mystery",OVA,2.0,1862
30187,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,7.42,"Drama, Mystery, Suspense",TV,12.0,210252
30191,Durarara!!x2 Shou: Watashi no Kokoro wa Nabe Moyou,7.67,"Action, Mystery, Supernatural",Special,1.0,65158
30193,Eun-sil-i,5.66,Drama,Movie,1.0,532
30196,Tsubasa to Hotaru (2015),6.3,Romance,Special,4.0,5860
30199,Hakimono to Kasa no Monogatari,5.74,UNKNOWN,Music,1.0,387
30202,Bucket no Ana,4.8,UNKNOWN,Music,1.0,357
30205,Aoharu x Kikanjuu,7.16,Sports,TV,12.0,215590
30206,Amagi Brilliant Park: Nonbirishiteiru Hima ga Nai!,7.22,"Comedy, Fantasy",Special,1.0,94721
30210,Souiu Megane,4.6,Avant Garde,Movie,1.0,462
30211,Zenchuu Maite,4.62,Avant Garde,Movie,1.0,502
30212,Kono Mayonnaise wa Yuru Sugiru,4.12,Avant Garde,Movie,1.0,1059
30213,Yume Utsutsu,4.64,Avant Garde,Movie,1.0,383
30214,A Smart Experiment,4.08,Avant Garde,Special,1.0,890
30217,Neo Faust,5.48,Supernatural,Special,1.0,611
30218,The iDOLM@STER Cinderella Girls: Special Program,6.42,Comedy,Special,1.0,3838
30230,Diamond no Ace: Second Season,8.3,Sports,TV,51.0,132275
30234,1989,5.51,UNKNOWN,Music,1.0,1520
30237,Hyakka Ryouran: Samurai After Specials,6.43,Ecchi,Special,2.0,10299
30240,Prison School,7.61,"Comedy, Romance, Ecchi",TV,12.0,970931
30241,Umo,5.0,UNKNOWN,Music,1.0,308
30242,Kuro no Kyoushitsu,6.51,Hentai,OVA,2.0,7929
30243,Gakuen de Jikan yo Tomare,7.02,Hentai,OVA,4.0,22878
30246,Space☆Dandy 2nd Season Picture Drama,6.09,"Comedy, Sci-Fi",Special,3.0,3589
30247,Congming de Yixiu Zhi Fan Dou Gongzhu,5.56,Comedy,Movie,1.0,377
30250,Triage X: Recollection XOXO,6.49,"Action, Ecchi",OVA,1.0,24638
30251,Venus Project: Climax,5.28,Action,TV,6.0,7076
30262,Okane ga Nai Specials,5.89,"Boys Love, Comedy, Romance, Erotica",Special,4.0,4940
30263,Hello Kitty no Shirayuki-hime (2001),5.93,Fantasy,OVA,1.0,666
30264,Hello Kitty no Cinderella (OVA),5.69,Fantasy,OVA,1.0,664
30269,Momoiro Milk,6.29,Hentai,OVA,2.0,4400
30276,One Punch Man,8.5,"Action, Comedy",TV,12.0,3058666
30278,Ghost Messenger Movie,5.68,"Action, Supernatural",Movie,1.0,1148
30279,Yuru Yuri San☆Hai!,7.91,"Comedy, Girls Love",TV,12.0,120987
30289,Dededen,5.67,Slice of Life,Special,5.0,583
30290,Fw:Hamatora,6.96,"Comedy, Mystery",Movie,1.0,8880
30291,Mini Hama: Minimum Hamatora,6.2,"Comedy, Mystery",TV,8.0,4709
30292,Saki Achiga-hen: Episode of Side-A - Kuro no Tanjoubi,6.54,Slice of Life,Special,1.0,3020
30296,Rakudai Kishi no Cavalry,7.44,"Action, Fantasy, Romance, Ecchi",TV,12.0,908646
30298,Mahou no Princess Minky Momo: Yume wo Dakishimete Specials,6.02,UNKNOWN,Special,3.0,707
30300,"High School DxD New: Oppai, Tsutsumimasu!",7.27,"Comedy, Romance, Ecchi",OVA,1.0,156867
30307,Monster Musume no Iru Nichijou,6.97,"Comedy, Fantasy, Romance, Ecchi",TV,12.0,723812
30309,Yuuyake Dandan,5.76,Slice of Life,Movie,23.0,1156
30311,Kuroko no Basket 3rd Season NG-shuu,7.67,"Comedy, Sports",Special,9.0,43888
30321,Strike the Blood: Valkyria no Oukoku-hen,7.24,"Action, Fantasy, Supernatural, Ecchi",OVA,2.0,93249
30324,Obake no Dokurou,5.4,Supernatural,ONA,1.0,1331
30326,Ushi Atama,4.49,Avant Garde,Movie,1.0,482
30327,New York Trip,4.64,Avant Garde,Movie,1.0,483
30328,Head Spoon,4.34,Avant Garde,Movie,1.0,511
30329,Nice to See You,4.38,Avant Garde,Movie,1.0,492
30330,Utsukushii Hoshi,4.92,Avant Garde,Movie,1.0,461
30331,Motion Lumine,4.42,Avant Garde,Movie,1.0,488
30332,Comics,4.14,Avant Garde,Movie,1.0,850
30334,Sleepy,5.07,Comedy,Movie,1.0,452
30335,Portrait,4.5,Avant Garde,Movie,1.0,414
30336,Tori,4.96,Avant Garde,Movie,1.0,446
30337,Mac the Movie,4.37,Avant Garde,Movie,1.0,473
30339,Play Jazz,4.37,Avant Garde,Movie,1.0,455
30340,Direct Animation,4.36,Avant Garde,Movie,1.0,523
30341,Tarzan,5.18,Avant Garde,Movie,1.0,399
30344,The iDOLM@STER Cinderella Girls 2nd Season,7.34,"Comedy, Drama",TV,12.0,35555
30346,Doukyuusei (Movie),8.29,"Boys Love, Romance",Movie,1.0,255843
30347,Nanatsu no Taizai OVA,7.5,"Action, Adventure, Fantasy",OVA,2.0,184114
30355,Wakaba*Girl,6.88,"Comedy, Slice of Life",TV,13.0,42792
30358,Turnover,5.59,Slice of Life,ONA,1.0,2591
30363,Shinmai Maou no Testament Burst,6.81,"Action, Fantasy, Romance, Ecchi",TV,10.0,384049
30364,Haikyuu!! Movie 2: Shousha to Haisha,8.04,Sports,Movie,1.0,86692
30365,Shinmai Maou no Testament Burst: Toujou Basara no Shigoku Heiwa na Nichijou,6.76,"Action, Fantasy, Romance, Ecchi",OVA,1.0,80269
30367,Lemon Home Animation Gekijou,4.75,Comedy,ONA,3.0,1251
30370,Akatsuki no Yona OVA,8.1,"Action, Adventure, Fantasy",OVA,3.0,129420
30375,Starmyu,6.88,Slice of Life,TV,12.0,44494
30376,Isshuukan Friends. Tomodachi to no Omoide,6.79,"Comedy, Slice of Life",Special,1.0,7378
30379,Nagato Yuki-chan no Shoushitsu: Owarenai Natsuyasumi,6.7,Comedy,OVA,1.0,24051
30381,Sousei no Aquarion Evol,6.73,"Romance, Sci-Fi",Special,1.0,6576
30382,Aquarion Logos,5.71,"Action, Fantasy, Romance, Sci-Fi",TV,26.0,22876
30383,Classroom☆Crisis,6.97,"Drama, Romance, Sci-Fi",TV,13.0,119673
30384,Miss Monochrome The Animation 2,6.47,"Comedy, Slice of Life",TV,13.0,20263
30385,Valkyrie Drive: Mermaid,6.05,"Action, Fantasy, Girls Love, Ecchi",TV,12.0,136563
30386,Pikaia!,5.79,"Drama, Slice of Life",TV,13.0,1362
30390,Sengoku Musou: Sengoku Musou High School,5.99,Comedy,Special,8.0,1596
30392,Joukyou Monogatari,5.57,Slice of Life,Movie,1.0,375
30393,Hana no Hanashi,4.67,Slice of Life,Movie,1.0,360
30394,Teddy,5.23,Slice of Life,Movie,1.0,358
30395,Kuripuri*Kuripura,4.88,Comedy,Movie,1.0,320
30396,JAA Meets Yokohama,4.11,"Avant Garde, Comedy",Movie,1.0,668
30397,Mori no Kuma-san (2009),4.8,UNKNOWN,Music,1.0,409
30398,Nani ga Dekiru ka na,4.6,Comedy,Movie,1.0,349
30399,Arigatou Gomennasai,4.52,UNKNOWN,Movie,1.0,440
30400,Yakusoku,4.54,UNKNOWN,Movie,1.0,479
30401,Rule,4.63,UNKNOWN,Music,1.0,375
30403,Paper Film,4.78,Comedy,Movie,1.0,336
30404,Taku Boda,4.78,Avant Garde,Movie,1.0,433
30405,Ishindenshin Shiyou,4.86,UNKNOWN,Music,1.0,432
30408,Tokyo SOS,4.78,Avant Garde,Movie,1.0,326
30410,Gon 2nd Season,5.91,"Action, Adventure",TV,26.0,670
30412,Shi Xiong,6.33,"Action, Comedy, Horror",ONA,41.0,3119
30413,Yowamushi Pedal Movie,7.56,Sports,Movie,1.0,30676
30415,High☆Speed! Movie: Free! Starting Days,7.87,"Drama, Sports",Movie,1.0,90058
30418,Petit Manga,4.47,Avant Garde,Movie,1.0,384
30419,"Wake Up, Girls! Beyond the Bottom",7.23,Drama,Movie,1.0,8546
30420,Dr. Slump: Arale-chan no Koutsuu Anzen,5.65,"Comedy, Sci-Fi",Special,2.0,817
30424,Instant Music,4.81,UNKNOWN,Music,1.0,719
30425,Wake Up! Dodo,5.25,UNKNOWN,Music,1.0,550
30427,Mr. Empty,4.55,UNKNOWN,Music,1.0,448
30428,Hikenai Guitar wo Hikundaze,5.32,UNKNOWN,Music,1.0,557
30429,Utsukushii,4.5,UNKNOWN,Music,1.0,371
30430,Kimi wa Sou Kimeta,5.08,UNKNOWN,Music,1.0,341
30431,Anata mo Robot ni Nareru feat. Kamome Jidou Gasshoudan,4.56,UNKNOWN,Music,1.0,489
30433,Eat You Up/Bunny,5.09,UNKNOWN,Music,1.0,418
30437,Wakako-zake,6.62,"Gourmet, Slice of Life",TV,12.0,39792
30438,MILPOM★ Pilot,3.79,Comedy,ONA,1.0,1087
30442,Kana Kana Kazoku x Himitsukessha Taka no Tsume Collaboration Film,4.95,Comedy,ONA,1.0,399
30443,Kana Kana Kazoku: Shinnen no Goaisatsu,4.94,Comedy,ONA,1.0,379
30444,Kana Kana Kazoku: Stop Rubella,5.14,Comedy,ONA,1.0,354
30445,"Wake Up, Girls! Deai no Kiroku: A Brief Recording",6.24,UNKNOWN,OVA,1.0,2508
30446,Akazukin to Kenkou,5.24,Comedy,OVA,1.0,506
30449,Dr. Slump: Robot Taiketsu! Shukuteki Dr. Mashirito Toujou / Keen de Yuushou!? Penguin Grand Prix,5.86,"Comedy, Sci-Fi",Special,1.0,716
30450,Dr. Slump: Hoyoyo! Arale no Himitsu Dai Koukai da yo!!,5.67,"Comedy, Sci-Fi",Special,1.0,1091
30453,Dr. Slump: Arale-chan Ayaya!? Penguin Mura de TV Jack,5.7,"Comedy, Sci-Fi",Special,1.0,896
30454,Maro no Kanja wa Gatenkei,5.98,Hentai,OVA,2.0,5766
30455,KanColle: Itsuka Ano Umi de,6.28,"Action, Sci-Fi, Slice of Life",TV,8.0,50891
30458,"Tokyo Ghoul: ""Jack""",7.3,"Action, Fantasy, Horror",OVA,1.0,244212
30460,Kanojo ga Nekomimi ni Kigaetara,6.48,Hentai,OVA,1.0,6336
30463,Kyoufu Shinbun (2014),5.42,"Fantasy, Horror, Supernatural",ONA,16.0,2108
30464,Shinmai Maou no Testament Specials,6.74,"Comedy, Fantasy, Ecchi",Special,6.0,44878
30468,My Melody no Akazukin (OVA),5.66,Fantasy,OVA,1.0,434
30473,"Nemure Omoigo, Sora no Shitone ni",5.23,"Adventure, Drama",Movie,1.0,1967
30480,Bara Bara Film,4.27,Avant Garde,Movie,1.0,493
30481,Ginga Tetsudou 999 for Planetarium,6.3,"Adventure, Drama, Sci-Fi",Movie,1.0,1135
30483,Ginga Tetsudou 999: Akai Hoshi Betelgeuze - Inochi no Kagayaki,6.05,"Adventure, Drama, Sci-Fi",Movie,1.0,875
30484,Steins;Gate 0,8.53,"Drama, Sci-Fi, Suspense",TV,23.0,830136
30485,ChäoS;Child,6.32,"Mystery, Sci-Fi, Supernatural",TV,12.0,129184
30489,Minna Atsumare! Falcom Gakuen SC Special,5.35,Comedy,Special,1.0,810
30499,Rolling☆Girls: Chibi☆Rolling☆Girls Korokoro Gekijou,5.84,Slice of Life,Special,12.0,4126
30503,Noragami Aragoto,8.16,"Action, Fantasy",TV,13.0,1402622
30514,Nisekoimonogatari,6.77,UNKNOWN,ONA,1.0,46060
30519,Ba La La Xiao Mo Xian: Caihong Xin Shi,5.77,Comedy,TV,36.0,1540
30524,Kagewani,6.36,"Horror, Mystery, Supernatural, Suspense",TV,13.0,32457
30531,Gakuen Handsome The Animation,6.27,"Boys Love, Comedy",OVA,1.0,5103
30533,Gundam Build Fighters Try: Island Wars,6.75,"Action, Sci-Fi",Special,1.0,12061
30534,Fen Qing,5.25,UNKNOWN,Music,1.0,374
30537,Tiger & Bunny: Too Many Cooks Spoil the Broth.,6.12,"Action, Comedy, Mystery",Special,1.0,3418
30543,Rasen Sokou no Dystopia,5.94,Hentai,OVA,2.0,5194
30544,Gakusen Toshi Asterisk,6.82,"Action, Comedy, Fantasy, Romance, Sci-Fi, Ecchi",TV,12.0,639650
30547,Touhou Niji Sousaku Doujin Anime: Musou Kakyou Special,7.26,Fantasy,OVA,1.0,10018
30549,Soukyuu no Fafner: Dead Aggressor - Exodus Part 2,7.61,"Action, Drama, Sci-Fi",TV,13.0,14638
30559,Why,4.71,Avant Garde,Movie,1.0,469
30567,Teekyuu 5,6.64,Comedy,TV,12.0,19155
30571,Chouon Senshi Borgman: Madnight☆Gigs!,5.84,"Action, Sci-Fi",OVA,1.0,692
30573,Break Blade: Virgins War,6.45,Action,Special,1.0,4517
30576,Pareo wa Emerald,5.44,UNKNOWN,Music,1.0,356
30583,Futa-bu! Mix: Futanari World,6.69,"Girls Love, Hentai",OVA,1.0,15242
30585,Taifuu no Noruda,6.19,"Award Winning, Drama, Sci-Fi, Supernatural",Movie,1.0,38189
30600,Military!: Tamatama Shoumetsu Suru Shiroki Hikari!,5.35,"Comedy, Ecchi",Special,1.0,5343
30614,Ane Yome Quartet,7.22,Hentai,OVA,2.0,19369
30617,Animegatari,5.63,Comedy,Movie,8.0,4891
30625,Princess Princess Specials,6.33,Comedy,Special,12.0,2267
30641,Yankee-kun na Yamada-kun to Megane-chan to Majo,7.0,Comedy,Special,1.0,25352
30646,Perman (1983) Specials,5.98,Comedy,Special,3.0,569
30647,Nemuranu Machi no Cinderella: Hirose Ryouichi - Memorial Date,5.28,Romance,ONA,1.0,869
30648,Stitch!: Zutto Saikou no Tomodachi Special,5.63,"Adventure, Comedy",Special,1.0,809
30649,Shin Atashin'chi,7.25,"Comedy, Slice of Life",TV,26.0,3630
30651,Itoshi no Muco,6.75,"Comedy, Slice of Life",TV,25.0,7197
30652,Long Riders!,6.7,"Comedy, Slice of Life, Sports",TV,12.0,27279
30654,Ansatsu Kyoushitsu 2nd Season,8.49,"Action, Comedy",TV,25.0,1360488
30658,Gakuen no Ikenie: Nagusami Mono to Kashita Kyonyuu Furyou Shoujo,5.75,Hentai,OVA,1.0,5327
30659,Nouryou Anime: Denkyuu Ika Matsuri,4.49,"Avant Garde, Horror",Movie,1.0,818
30663,Docchi mo Maid,4.0,"Action, Comedy, Girls Love, Ecchi",ONA,1.0,2365
30664,Jinkou no Rakuen,4.57,Avant Garde,Movie,1.0,483
30665,4.Eyes,3.49,Avant Garde,Movie,1.0,1115
30666,Memories: Younenki no Joukei,4.38,Avant Garde,Movie,1.0,446
30667,Youshi Kei: Mou Hitotsu no Nijiiro Toshi,4.77,Avant Garde,Movie,1.0,452
30668,Walking Man,3.83,Avant Garde,Movie,1.0,905
30669,Why Re-Mix 2002,4.58,Avant Garde,Movie,1.0,408
30673,Made in Japan,5.31,Comedy,Movie,1.0,482
30679,Queen's Blade: Grimoire,6.13,"Action, Adventure, Fantasy, Ecchi",OVA,2.0,11495
30686,Pokemon XY: Hoopa no Odemashi Daisakusen!!,6.1,"Comedy, Fantasy",Special,6.0,4725
30694,Dragon Ball Super,7.43,"Action, Adventure, Comedy, Fantasy",TV,131.0,787310
30695,Pop in Q,6.24,Fantasy,Movie,1.0,11454
30702,Victorian Maid Maria no Houshi,7.34,Hentai,OVA,1.0,12509
30705,Makura no Danshi,4.46,Slice of Life,TV,12.0,41476
30709,Kamisama Hajimemashita: Kako-hen,8.39,"Comedy, Fantasy, Romance",OVA,4.0,159250
30711,Code Geass: Boukoku no Akito 5 - Itoshiki Mono-tachi e,7.13,Action,Movie,1.0,85969
30714,Owaranai Seraph,7.34,"Comedy, Supernatural",Special,9.0,90187
30721,Hacka Doll The Animation,6.36,"Comedy, Sci-Fi",TV,13.0,50413
30727,Saenai Heroine no Sodatekata ♭,7.76,"Comedy, Romance, Ecchi",TV,11.0,351978
30732,Agukaru: Play with Ibaraki-hen Episode 0,5.25,"Slice of Life, Supernatural",ONA,1.0,458
30736,Shingeki no Bahamut: Virgin Soul,7.43,"Action, Adventure, Fantasy",TV,24.0,234925
30738,Gamba: Gamba to Nakama-tachi,5.51,Adventure,Movie,1.0,746
30739,Ane Log: Moyako Neesan no Honpen wo Tobidashite Tomaranai Monologue Specials,5.25,"Comedy, Ecchi",Special,3.0,6751
30740,Young Black Jack,7.22,Drama,TV,12.0,82155
30741,Hyoudou Ibuki: Kanpeki Ibuki Kaichou ga Kousoku Do M!? na Wake,6.74,Hentai,OVA,2.0,7765
30743,Kanadian Families: Episode Zero,5.39,"Comedy, Slice of Life",OVA,1.0,613
30746,Fushigi na Somera-chan,5.86,"Comedy, Slice of Life",TV,12.0,13036
30749,Saijaku Muhai no Bahamut,6.54,"Action, Fantasy, Romance, Ecchi",TV,12.0,384082
30751,Usavich Zero,5.95,Comedy,TV,13.0,1843
30757,Monster Strike,6.39,"Action, Fantasy",ONA,51.0,24160
30766,Homé-Pato the Movie,5.25,UNKNOWN,ONA,1.0,735
30770,Maid-san to Boin Damashii,5.62,Hentai,OVA,2.0,5078
30771,Mudai,7.09,"Drama, Romance, Slice of Life",Music,1.0,5098
